GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
744,-36.6355,-16.5665,20.3441,-4.15178496,-53.202,16.19231504,-37.00968496
745,-37.2101,-15.7319,20.1811,-4.0042224,-52.942,16.1768776,-36.7651224
746,-36.1041,-13.5237,17.9912,-4.37692392,-49.6278,13.61427608,-36.01352392
747,-32.4772,-17.108,20.1412,-4.2837228,-49.5852,15.8574772,-33.7277228
748,-36.7462,-13.1315,19.8998,-4.31661528,-49.8777,15.58318472,-34.29451528
749,-36.3627,-11.3424,20.4087,-4.420386,-47.7051,15.988314,-31.716786
750,-38.06,-14.7203,22.3812,-4.04722944,-52.7803,18.33397056,-34.44632944
751,-34.6418,-14.79,20.8666,-4.3784028,-49.4318,16.4881972,-32.9436028
752,-33.2812,-15.4317,20.584,-4.19759712,-48.7129,16.38640288,-32.32649712
753,-36.9276,-14.5194,21.4499,-4.41082368,-51.447,17.03907632,-34.40792368
754,-36.4439,-16.5696,22.1404,-4.23675936,-53.0135,17.90364064,-35.10985936
755,-38.8305,-13.3844,20.7992,-4.39315056,-52.2149,16.40604944,-35.80885056
756,-36.4963,-12.6087,18.2065,-4.18863888,-49.105,14.01786112,-35.08713888
757,-32.7921,-18.6337,21.4701,-4.03537824,-51.4258,17.43472176,-33.99107824
758,-37.165,-6.7883,16.712,-4.35353472,-43.9533,12.35846528,-31.59483472
759,-36.289,-14.5128,21.6056,-4.06777248,-50.8018,17.53782752,-33.26397248
760,-34.4741,-15.0487,18.5047,-3.97133136,-49.5228,14.53336864,-34.98943136
761,-37.3597,-13.6592,21.4827,-4.2770736,-51.0189,17.2056264,-33.8132736
762,-37.3394,-14.8672,21.122,-4.41881928,-52.2066,16.70318072,-35.50341928
763,-33.0965,-15.9216,21.8021,-4.40321472,-49.0181,17.39888528,-31.61921472
764,-37.7847,-13.2059,19.332,-4.21331832,-50.9906,15.11868168,-35.87191832
765,-37.9793,-16.1262,24.4498,-4.08105144,-54.1055,20.36874856,-33.73675144
766,-36.0794,-14.3367,21.4474,-4.12294176,-50.4161,17.32445824,-33.09164176
767,-35.6567,-14.6238,21.0386,-4.30122528,-50.2805,16.73737472,-33.54312528
768,-34.975,-14.7254,18.4416,-4.21855848,-49.7004,14.22304152,-35.47735848
769,-39.0682,-14.9852,21.5212,-3.96193104,-54.0534,17.55926896,-36.49413104
770,-34.3505,-18.0648,20.4948,-3.839436,-52.4153,16.655364,-35.759936
771,-36.2962,-14.6916,19.9233,-4.0983732,-50.9878,15.8249268,-35.1628732
772,-33.9789,-14.2513,18.5012,-3.8051892,-48.2302,14.6960108,-33.5341892
773,-31.3852,-18.6779,21.5717,-3.68322192,-50.0631,17.88847808,-32.17462192
774,-37.1473,-14.6329,19.2734,-4.0346532,-51.7802,15.2387468,-36.5414532
775,-35.9247,-17.2384,21.1519,-4.08954384,-53.1631,17.06235616,-36.10074384
776,-37.3592,-12.1237,20.7779,-4.08375216,-49.4829,16.69414784,-32.78875216
777,-32.8912,-19.0837,21.2022,-4.09802688,-51.9749,17.10417312,-34.87072688
778,-37.0129,-13.0698,21.3281,-4.36755456,-50.0827,16.96054544,-33.12215456
779,-38.4478,-10.2852,18.7521,-4.21144272,-48.733,14.54065728,-34.19234272
780,-36.8158,-12.6497,17.6228,-4.20736608,-49.4655,13.41543392,-36.05006608
781,-41.2591,-10.4984,20.4672,-4.27206024,-51.7575,16.19513976,-35.56236024
782,-37.5227,-12.3638,19.7104,-4.40300304,-49.8865,15.30739696,-34.57910304
783,-37.2477,-10.7504,19.4431,-4.30890768,-47.9981,15.13419232,-32.86390768
784,-35.5302,-17.3865,21.3583,-4.17390768,-52.9167,17.18439232,-35.73230768
785,-38.5473,-11.884,18.7177,-4.26084552,-50.4313,14.45685448,-35.97444552
786,-34.8799,-13.2527,20.1522,-4.1597424,-48.1326,15.9924576,-32.1401424
787,-37.0633,-13.3447,20.3341,-4.27801536,-50.408,16.05608464,-34.35191536
788,-36.2641,-13.9419,20.3141,-4.01400864,-50.206,16.30009136,-33.90590864
789,-35.3764,-12.826,19.9157,-4.13611488,-48.2024,15.77958512,-32.42281488
790,-32.8025,-14.592,19.6975,-4.15204776,-47.3945,15.54545224,-31.84904776
791,-32.2129,-17.2039,20.1959,-4.09534992,-49.4168,16.10055008,-33.31624992
792,-37.2667,-14.8458,19.7219,-4.11452424,-52.1125,15.60737576,-36.50512424
793,-35.7397,-11.7797,18.3298,-4.29501384,-47.5194,14.03478616,-33.48461384
794,-33.0347,-9.4011,17.0683,-4.49057592,-42.4358,12.57772408,-29.85807592
795,-35.8475,-11.9147,18.0586,-4.40421336,-47.7622,13.65438664,-34.10781336
796,-36.6425,-10.2114,17.2833,-4.24445256,-46.8539,13.03884744,-33.81505256
797,-35.3646,-12.7696,19.7401,-4.19146848,-48.1342,15.54863152,-32.58556848
798,-36.8211,-13.535,17.5912,-4.23284688,-50.3561,13.35835312,-36.99774688
799,-35.764,-13.518,19.5369,-4.373082,-49.282,15.163818,-34.118182
800,-32.9132,-16.595,19.8182,-4.11560136,-49.5082,15.70259864,-33.80560136
801,-35.737,-11.8972,19.2021,-4.2586308,-47.6342,14.9434692,-32.6907308
802,-32.6781,-15.9364,21.1691,-4.01632632,-48.6145,17.15277368,-31.46172632
803,-38.8248,-11.0169,19.042,-4.33920024,-49.8417,14.70279976,-35.13890024
804,-36.4276,-15.5452,19.9647,-4.05387648,-51.9728,15.91082352,-36.06197648
805,-36.9368,-13.1814,21.1464,-4.15469664,-50.1182,16.99170336,-33.12649664
806,-37.7011,-14.7544,20.2135,-4.03183152,-52.4555,16.18166848,-36.27383152
807,-36.4058,-16.9287,20.0855,-3.94380144,-53.3345,16.14169856,-37.19280144
808,-37.0088,-15.0771,21.1567,-3.98496384,-52.0859,17.17173616,-34.91416384
809,-37.2251,-11.5961,18.7215,-4.48107336,-48.8212,14.24042664,-34.58077336
810,-37.4516,-12.818,19.1422,-4.20461208,-50.2696,14.93758792,-35.33201208
811,-39.6563,-9.8744,18.1452,-4.33541952,-49.5307,13.80978048,-35.72091952
812,-38.6516,-11.3783,19.7847,-4.43683872,-50.0299,15.34786128,-34.68203872
813,-34.1125,-12.4058,19.8338,-4.07728152,-46.5183,15.75651848,-30.76178152
814,-39.3514,-14.8664,21.8872,-4.20480864,-54.2178,17.68239136,-36.53540864
815,-38.3947,-9.8328,19.725,-4.15006704,-48.2275,15.57493296,-32.65256704
816,-36.9991,-12.0994,18.4604,-4.16808072,-49.0985,14.29231928,-34.80618072
817,-38.0179,-14.1672,20.0603,-4.50585,-52.1851,15.55445,-36.63065
818,-33.8373,-17.0905,21.2718,-4.31962992,-50.9278,16.95217008,-33.97562992
819,-41.3177,-12.8532,19.8527,-4.27997808,-54.1709,15.57272192,-38.59817808
820,-38.4628,-13.2927,22.336,-4.29271848,-51.7555,18.04328152,-33.71221848
821,-37.9199,-10.0804,20.374,-4.13884152,-48.0003,16.23515848,-31.76514152
822,-38.7234,-14.0164,20.0755,-4.25661696,-52.7398,15.81888304,-36.92091696
823,-39.6313,-11.7662,18.4157,-4.29999552,-51.3975,14.11570448,-37.28179552
824,-33.9134,-16.5967,19.3524,-4.21250328,-50.5101,15.13989672,-35.37020328
825,-35.1384,-11.1042,17.7225,-4.07301192,-46.2426,13.64948808,-32.59311192
826,-35.5239,-15.3103,18.6452,-4.25682288,-50.8342,14.38837712,-36.44582288
827,-35.8337,-15.3459,21.8596,-4.17030984,-51.1796,17.68929016,-33.49030984
828,-34.012,-13.373,17.8118,-4.28532912,-47.385,13.52647088,-33.85852912
829,-31.8162,-20.2578,22.0668,-3.97509696,-52.074,18.09170304,-33.98229696
830,-37.3293,-16.5181,19.93,-4.07666952,-53.8474,15.85333048,-37.99406952
831,-33.6187,-16.5422,21.2631,-4.08484944,-50.1609,17.17825056,-32.98264944
832,-35.6385,-16.7956,20.2814,-4.07762856,-52.4341,16.20377144,-36.23032856
833,-37.0385,-15.7535,21.1562,-4.04894448,-52.792,17.10725552,-35.68474448
834,-36.093,-14.8661,19.3744,-3.92156568,-50.9591,15.45283432,-35.50626568
835,-35.9371,-18.0636,22.1038,-4.20061464,-54.0007,17.90318536,-36.09751464
836,-40.6186,-14.7439,20.5852,-4.27776768,-55.3625,16.30743232,-39.05506768
837,-36.2116,-16.2028,20.8743,-3.93472656,-52.4144,16.93957344,-35.47482656
838,-39.9863,-13.3186,21.1502,-4.32823392,-53.3049,16.82196608,-36.48293392
839,-36.8776,-15.6627,20.6382,-4.13866296,-52.5403,16.49953704,-36.04076296
840,-34.194,-16.8387,21.1755,-4.2445836,-51.0327,16.9309164,-34.1017836
841,-37.129,-12.5774,18.9209,-3.8671668,-49.7064,15.0537332,-34.6526668
842,-37.6636,-13.8645,21.7502,-4.05473112,-51.5281,17.69546888,-33.83263112
843,-36.4392,-14.5708,20.1519,-4.0407732,-51.01,16.1111268,-34.8988732
844,-40.9042,-14.5426,20.168,-4.31947008,-55.4468,15.84852992,-39.59827008
845,-38.1932,-11.8716,19.525,-4.1915772,-50.0648,15.3334228,-34.7313772
846,-39.9722,-10.4089,19.0919,-4.30963488,-50.3811,14.78226512,-35.59883488
847,-38.388,-19.1256,23.0977,-4.1845212,-57.5136,18.9131788,-38.6004212
848,-33.9825,-12.9874,19.8196,-4.03615296,-46.9699,15.78344704,-31.18645296
849,-38.357,-12.4831,18.6544,-4.2697656,-50.8401,14.3846344,-36.4554656
850,-35.1638,-17.6841,22.199,-4.12632792,-52.8479,18.07267208,-34.77522792
851,-36.1416,-16.1838,20.4408,-4.02212232,-52.3254,16.41867768,-35.90672232
852,-35.9009,-13.6574,21.0666,-4.21944912,-49.5583,16.84715088,-32.71114912
853,-35.6027,-16.0791,20.0674,-3.93555528,-51.6818,16.13184472,-35.54995528
854,-36.3222,-18.7789,22.6296,-3.97898136,-55.1011,18.65061864,-36.45048136
855,-35.7474,-15.7059,21.1719,-4.21846992,-51.4533,16.95343008,-34.49986992
856,-34.671,-13.9013,19.4094,-3.99736008,-48.5723,15.41203992,-33.16026008
857,-33.0261,-18.1568,21.7229,-3.89158848,-51.1829,17.83131152,-33.35158848
858,-33.3253,-15.5104,19.7254,-3.92720688,-48.8357,15.79819312,-33.03750688
859,-35.9273,-16.9405,21.8144,-3.92022432,-52.8678,17.89417568,-34.97362432
860,-36.0672,-11.3903,18.4963,-3.91892112,-47.4575,14.57737888,-32.88012112
861,-37.4216,-15.6782,20.3368,-3.72570408,-53.0998,16.61109592,-36.48870408
862,-35.2034,-15.6404,21.0559,-4.13247384,-50.8438,16.92342616,-33.92037384
863,-34.316,-14.8776,22.3628,-4.24255824,-49.1936,18.12024176,-31.07335824
864,-38.552,-16.5191,22.6776,-3.88788264,-55.0711,18.78971736,-36.28138264
865,-35.2095,-20.4708,22.8845,-4.34040624,-55.6803,18.54409376,-37.13620624
866,-34.781,-13.0566,19.7929,-4.14424728,-47.8376,15.64865272,-32.18894728
867,-33.8185,-18.8337,21.3632,-3.8338452,-52.6522,17.5293548,-35.1228452
868,-32.7941,-16.6282,20.6328,-3.98076912,-49.4223,16.65203088,-32.77026912
869,-38.5817,-15.72,20.3028,-4.06338624,-54.3017,16.23941376,-38.06228624
870,-37.4161,-16.5716,20.4613,-3.9518352,-53.9877,16.5094648,-37.4782352
871,-33.4867,-18.1794,20.1675,-4.13215416,-51.6661,16.03534584,-35.63075416
872,-33.6349,-16.1195,20.3832,-4.16655216,-49.7544,16.21664784,-33.53775216
873,-37.1768,-18.5497,21.8108,-3.97424016,-55.7265,17.83655984,-37.88994016
874,-36.5578,-14.1467,20.5597,-4.23321768,-50.7045,16.32648232,-34.37801768
875,-38.5958,-16.8799,22.1545,-3.97830672,-55.4757,18.17619328,-37.29950672
876,-30.7791,-20.7727,23.2375,-3.7963188,-51.5518,19.4411812,-32.1106188
877,-32.1991,-19.5396,21.3149,-3.8950704,-51.7387,17.4198296,-34.3188704
878,-38.0045,-17.0177,21.0466,-4.10954184,-55.0222,16.93705816,-38.08514184
879,-37.2726,-10.4989,17.5997,-3.93598656,-47.7715,13.66371344,-34.10778656
880,-33.6604,-17.5813,19.4741,-3.90136176,-51.2417,15.57273824,-35.66896176
881,-35.1379,-21.5925,23.448,-3.79120896,-56.7304,19.65679104,-37.07360896
882,-37.2304,-12.3036,19.8897,-4.27755312,-49.534,15.61214688,-33.92185312
883,-32.9913,-16.68,21.3389,-4.0330944,-49.6713,17.3058056,-32.3654944
884,-33.755,-16.7509,21.6312,-4.19356008,-50.5059,17.43763992,-33.06826008
885,-33.9365,-14.266,19.4295,-4.16278728,-48.2025,15.26671272,-32.93578728
886,-36.9065,-17.0263,21.0342,-3.82973184,-53.9328,17.20446816,-36.72833184
887,-31.6463,-18.2831,21.4493,-3.92921568,-49.9294,17.52008432,-32.40931568
888,-37.6113,-17.4059,21.5559,-3.88585296,-55.0172,17.67004704,-37.34715296
889,-36.8325,-15.5746,20.7607,-4.1417352,-52.4071,16.6189648,-35.7881352
890,-35.9175,-14.6092,21.0984,-4.19618808,-50.5267,16.90221192,-33.62448808
891,-34.5443,-20.4977,22.5974,-3.99586896,-55.042,18.60153104,-36.44046896
892,-35.6948,-13.8528,19.7541,-4.12633368,-49.5476,15.62776632,-33.91983368
893,-34.9774,-15.1003,20.5596,-4.1464584,-50.0777,16.4131416,-33.6645584
894,-32.9035,-16.9307,20.7428,-4.05322992,-49.8342,16.68957008,-33.14462992
895,-36.2616,-14.8214,21.4292,-4.16545992,-51.083,17.26374008,-33.81925992
896,-33.842,-17.9806,22.5792,-4.00329288,-51.8226,18.57590712,-33.24669288
897,-39.3136,-18.5501,22.6434,-4.34704392,-57.8637,18.29635608,-39.56734392
898,-37.1554,-15.0489,21.0715,-4.20251112,-52.2043,16.86898888,-35.33531112
899,-37.1658,-16.405,22.1057,-4.15340352,-53.5708,17.95229648,-35.61850352
900,-36.374,-18.8442,22.6544,-3.95186832,-55.2182,18.70253168,-36.51566832
901,-39.5637,-13.9737,20.1425,-4.13077968,-53.5374,16.01172032,-37.52567968
902,-37.1205,-14.1115,20.0677,-4.12891272,-51.232,15.93878728,-35.29321272
903,-34.1444,-15.043,20.67,-4.10769216,-49.1874,16.56230784,-32.62509216
904,-38.6655,-12.7757,20.3932,-4.18215384,-51.4412,16.21104616,-35.23015384
905,-36.6469,-16.559,21.501,-4.1609016,-53.2059,17.3400984,-35.8658016
906,-37.6781,-15.6432,20.8799,-4.1916312,-53.3213,16.6882688,-36.6330312
907,-33.0245,-20.9843,22.2442,-3.99015432,-54.0088,18.25404568,-35.75475432
908,-36.6509,-17.584,22.7808,-4.1296716,-54.2349,18.6511284,-35.5837716
909,-35.3763,-15.2355,20.6352,-4.1754276,-50.6118,16.4597724,-34.1520276
910,-34.7481,-17.8096,21.6983,-4.22931024,-52.5577,17.46898976,-35.08871024
911,-37.5186,-18.024,21.8392,-3.92309784,-55.5426,17.91610216,-37.62649784
912,-36.8714,-15.1351,21.129,-4.13166384,-52.0065,16.99733616,-35.00916384
913,-36.9986,-18.3986,23.1037,-4.15658952,-55.3972,18.94711048,-36.45008952
914,-37.7069,-17.6432,23.274,-4.23568368,-55.3501,19.03831632,-36.31178368
915,-38.9102,-15.025,20.5163,-4.30574184,-53.9352,16.21055816,-37.72464184
916,-36.3177,-15.3353,20.38,-4.26381264,-51.653,16.11618736,-35.53681264
917,-37.0855,-16.9029,22.6872,-4.21699896,-53.9884,18.47020104,-35.51819896
918,-36.8245,-19.6716,23.4735,-4.05786168,-56.4961,19.41563832,-37.08046168
919,-37.7231,-16.7229,20.963,-4.23024912,-54.446,16.73275088,-37.71324912
920,-37.7316,-13.5134,20.9975,-4.40523072,-51.245,16.59226928,-34.65273072
921,-38.6096,-14.7213,21.3099,-3.95842176,-53.3309,17.35147824,-35.97942176
922,-36.7366,-18.2041,22.21,-3.92576544,-54.9407,18.28423456,-36.65646544
923,-34.0604,-13.7108,19.8093,-4.0200732,-47.7712,15.7892268,-31.9819732
924,-36.6298,-14.3849,20.1895,-4.19474376,-51.0147,15.99475624,-35.01994376
925,-38.1898,-14.9449,20.4364,-4.05550656,-53.1347,16.38089344,-36.75380656
926,-38.4425,-14.8352,21.1229,-4.17165768,-53.2777,16.95124232,-36.32645768
927,-31.9623,-21.7742,22.761,-4.00517208,-53.7365,18.75582792,-34.98067208
928,-36.5145,-17.1807,22.2658,-4.33749744,-53.6952,17.92830256,-35.76689744
929,-37.0771,-16.7344,21.2575,-4.04467344,-53.8115,17.21282656,-36.59867344
930,-38.7276,-14.3112,20.2813,-4.05853128,-53.0388,16.22276872,-36.81603128
931,-37.0826,-15.768,21.3725,-3.88765872,-52.8506,17.48484128,-35.36575872
932,-35.8512,-15.0482,20.1917,-4.00997088,-50.8994,16.18172912,-34.71767088
933,-38.1892,-14.7955,20.7393,-4.02521112,-52.9847,16.71408888,-36.27061112
934,-37.5112,-18.7248,21.4667,-4.08794544,-56.236,17.37875456,-38.85724544
935,-35.6625,-18.3599,22.5903,-4.17743784,-54.0224,18.41286216,-35.60953784
936,-38.2535,-13.6988,20.9351,-4.19582232,-51.9523,16.73927768,-35.21302232
937,-37.9615,-17.9507,21.5025,-4.1619672,-55.9122,17.3405328,-38.5716672
938,-39.7985,-14.0118,20.1849,-4.38546456,-53.8103,15.79943544,-38.01086456
939,-37.1561,-18.8196,23.2089,-3.98709,-55.9757,19.22181,-36.75389
940,-36.918,-15.1166,22.5057,-4.37682744,-52.0346,18.12887256,-33.90572744
941,-37.7896,-15.0446,20.8156,-3.97246824,-52.8342,16.84313176,-35.99106824
942,-39.8617,-18.6325,23.7444,-4.10430672,-58.4942,19.64009328,-38.85410672
943,-36.8133,-18.8397,23.0507,-4.15581912,-55.653,18.89488088,-36.75811912
944,-37.6051,-18.1472,21.8529,-4.3117488,-55.7523,17.5411512,-38.2111488
945,-36.7927,-20.727,23.5989,-4.21046064,-57.5197,19.38843936,-38.13126064
946,-38.7675,-15.0529,20.2674,-4.28591736,-53.8204,15.98148264,-37.83891736
947,-37.6873,-16.7782,22.1914,-4.3607592,-54.4655,17.8306408,-36.6348592
948,-34.9302,-13.565,19.6961,-4.28600376,-48.4952,15.41009624,-33.08510376
949,-35.7319,-12.8849,19.6955,-4.45568976,-48.6168,15.23981024,-33.37698976
950,-38.5797,-17.7342,22.5557,-4.20653376,-56.3139,18.34916624,-37.96473376
951,-38.5564,-14.5808,22.3151,-4.387122,-53.1372,17.927978,-35.209222
952,-37.4801,-15.4543,22.4542,-4.19642712,-52.9344,18.25777288,-34.67662712
953,-37.7388,-15.9993,23.2188,-4.41131328,-53.7381,18.80748672,-34.93061328
954,-36.6701,-17.0033,22.4192,-4.09179744,-53.6734,18.32740256,-35.34599744
955,-39.7042,-16.6555,22.8979,-4.41787824,-56.3597,18.48002176,-37.87967824
956,-33.319,-14.7831,19.4455,-4.31467416,-48.1021,15.13082584,-32.97127416
957,-34.3301,-16.5339,22.02,-4.1770332,-50.864,17.8429668,-33.0210332
958,-37.574,-14.121,20.7364,-3.98844288,-51.695,16.74795712,-34.94704288
959,-37.1031,-14.6852,20.929,-4.26571344,-51.7883,16.66328656,-35.12501344
960,-37.3916,-13.7509,19.1833,-4.26066264,-51.1425,14.92263736,-36.21986264
961,-37.2057,-17.7526,22.7777,-4.27879584,-54.9583,18.49890416,-36.45939584
962,-35.0782,-16.9437,21.2731,-4.08174192,-52.0219,17.19135808,-34.83054192
963,-36.8914,-15.7128,20.6827,-4.47104808,-52.6042,16.21165192,-36.39254808
964,-33.4847,-13.8868,19.9216,-4.25986488,-47.3715,15.66173512,-31.70976488
965,-34.845,-18.7299,22.493,-4.34300112,-53.5749,18.14999888,-35.42490112
966,-38.542,-19.6834,21.9181,-4.07063088,-58.2254,17.84746912,-40.37793088
967,-35.4951,-17.2138,21.2092,-4.3142184,-52.7089,16.8949816,-35.8139184
968,-36.1783,-15.1359,20.7061,-4.35297672,-51.3142,16.35312328,-34.96107672
969,-40.2201,-15.8938,22.0986,-4.28469984,-56.1139,17.81390016,-38.29999984
970,-36.2111,-17.1163,21.3567,-4.28380416,-53.3274,17.07289584,-36.25450416
971,-37.3995,-17.019,21.6489,-4.27186152,-54.4185,17.37703848,-37.04146152
972,-37.3048,-16.7863,20.8254,-4.17164472,-54.0911,16.65375528,-37.43734472
973,-36.7762,-19.8453,22.8369,-4.34488968,-56.6215,18.49201032,-38.12948968
974,-39.3003,-16.2778,22.9024,-4.37041512,-55.5781,18.53198488,-37.04611512
975,-39.4167,-15.1659,21.5375,-4.24624536,-54.5826,17.29125464,-37.29134536
976,-35.6567,-18.7152,21.9505,-4.21921584,-54.3719,17.73128416,-36.64061584
977,-34.6629,-13.9546,20.2154,-4.14639576,-48.6175,16.06900424,-32.54849576
978,-37.0448,-15.018,21.358,-4.30918992,-52.0628,17.04881008,-35.01398992
979,-40.2277,-10.904,18.9909,-4.31235576,-51.1317,14.67854424,-36.45315576
980,-34.5291,-16.3481,21.0506,-4.11516144,-50.8772,16.93543856,-33.94176144
981,-39.2909,-15.447,22.6671,-4.22475912,-54.7379,18.44234088,-36.29555912
982,-37.6354,-17.0992,22.7284,-4.17923352,-54.7346,18.54916648,-36.18543352
983,-37.1202,-13.7437,19.5927,-4.1537556,-50.8639,15.4389444,-35.4249556
984,-35.0539,-17.2455,20.8536,-4.16149344,-52.2994,16.69210656,-35.60729344
985,-37.5586,-13.0515,20.522,-4.34830536,-50.6101,16.17369464,-34.43640536
986,-38.2102,-15.0518,19.8438,-4.13082288,-53.262,15.71297712,-37.54902288
987,-35.4684,-16.4046,21.0602,-4.25867112,-51.873,16.80152888,-35.07147112
988,-38.5467,-16.5467,21.5202,-4.20867792,-55.0934,17.31152208,-37.78187792
989,-38.9416,-15.0234,19.8115,-4.45996728,-53.965,15.35153272,-38.61346728
990,-35.7011,-17.6042,21.4797,-4.27327272,-53.3053,17.20642728,-36.09887272
991,-36.2037,-15.2979,19.987,-4.46560416,-51.5016,15.52139584,-35.98020416
992,-38.9556,-17.0355,22.1363,-4.23317088,-55.9911,17.90312912,-38.08797088
993,-36.8054,-13.2587,18.7306,-4.3211412,-50.0641,14.4094588,-35.6546412
994,-34.3941,-18.6863,21.877,-4.39624368,-53.0804,17.48075632,-35.59964368
995,-39.8303,-11.561,19.6106,-4.27607712,-51.3913,15.33452288,-36.05677712
996,-35.2359,-15.7758,21.2437,-4.26140856,-51.0117,16.98229144,-34.02940856
997,-37.6927,-18.4075,23.3404,-4.2873228,-56.1002,19.0530772,-37.0471228
998,-37.864,-16.9798,20.2045,-4.36184568,-54.8438,15.84265432,-39.00114568
999,-36.5857,-14.2956,20.1604,-4.11136776,-50.8813,16.04903224,-34.83226776
1000,-38.694,-16.7573,20.9288,-4.19667336,-55.4513,16.73212664,-38.71917336
1001,-38.8875,-15.756,20.9075,-4.15269504,-54.6435,16.75480496,-37.88869504
1002,-37.2872,-15.1392,20.111,-4.27740552,-52.4264,15.83359448,-36.59280552
1003,-36.5182,-16.0857,22.2248,-4.27689864,-52.6039,17.94790136,-34.65599864
1004,-37.2993,-14.5167,20.4487,-4.4796024,-51.816,15.9690976,-35.8469024
1005,-36.0969,-18.2025,22.8106,-4.5061488,-54.2994,18.3044512,-35.9949488
1006,-36.0337,-19.0368,20.7925,-4.13031672,-55.0705,16.66218328,-38.40831672
1007,-38.8907,-15.7415,20.3433,-4.19468544,-54.6322,16.14861456,-38.48358544
1008,-36.2932,-17.2858,22.564,-4.10564448,-53.579,18.45835552,-35.12064448
1009,-37.4928,-15.1359,20.7378,-4.26193704,-52.6287,16.47586296,-36.15283704
1010,-32.5028,-19.8783,21.2757,-4.09097736,-52.3811,17.18472264,-35.19637736
1011,-36.632,-15.0069,21.4158,-4.1316732,-51.6389,17.2841268,-34.3547732
1012,-36.6176,-12.0456,20.056,-4.05906552,-48.6632,15.99693448,-32.66626552
1013,-36.3469,-17.4978,21.8919,-4.33991232,-53.8447,17.55198768,-36.29271232
1014,-34.5023,-18.7762,23.8116,-4.09789224,-53.2785,19.71370776,-33.56479224
1015,-36.452,-16.3255,20.8298,-3.85387128,-52.7775,16.97592872,-35.80157128
1016,-37.7832,-18.4982,22.7781,-4.0669344,-56.2814,18.7111656,-37.5702344
1017,-37.3411,-16.6725,21.4966,-4.03777728,-54.0136,17.45882272,-36.55477728
1018,-35.1859,-17.4674,20.908,-4.16492784,-52.6533,16.74307216,-35.91022784
1019,-35.0895,-14.0457,19.5038,-4.0816152,-49.1352,15.4221848,-33.7130152
1020,-32.7716,-16.1561,21.342,-4.38095664,-48.9277,16.96104336,-31.96665664
1021,-35.35,-17.7415,21.2922,-3.97014552,-53.0915,17.32205448,-35.76944552
1022,-34.1428,-18.202,20.4142,-4.04333064,-52.3448,16.37086936,-35.97393064
1023,-35.9784,-12.2135,18.4725,-4.21166592,-48.1919,14.26083408,-33.93106592
1024,-37.2836,-14.4738,19.5525,-4.21494696,-51.7574,15.33755304,-36.41984696
1025,-30.2036,-18.1192,21.1308,-4.2412716,-48.3228,16.8895284,-31.4332716
1026,-38.1193,-12.0103,20.3996,-4.24831248,-50.1296,16.15128752,-33.97831248
1027,-38.5833,-17.2203,22.9197,-4.34108808,-55.8036,18.57861192,-37.22498808
1028,-36.4577,-14.1716,20.3118,-3.99908304,-50.6293,16.31271696,-34.31658304
1029,-37.287,-15.5551,20.9776,-3.97283616,-52.8421,17.00476384,-35.83733616
1030,-37.0284,-17.1171,21.0698,-3.99251736,-54.1455,17.07728264,-37.06821736
1031,-35.9422,-17.3984,22.5662,-4.17419496,-53.3406,18.39200504,-34.94859496
